,heatingType,newlyConst,balcony,pricetrend,yearConstructed,hasKitchen,cellar,livingSpace,condition,interiorQual,petsAllowed,lift,typeOfFlat,geo_plz,noRooms,thermalChar,floor,garden,city,SizePerRoom
130904,gas_heating,False,False,2.9,1900.0,False,True,62.0,well_kept,unknown,no,False,apartment,31224,2.0,92.4,1.0,False,Peine_Kreis,31.0
16442,unknown,False,True,1.89,1969.0,False,False,73.31,refurbished,normal,negotiable,True,apartment,6124,3.0,94.0,9.0,False,Halle_Saale,24.436666666666667
34799,district_heating,False,True,-0.29,1964.0,False,True,71.61,modernized,unknown,unknown,False,apartment,38120,3.0,143.0,1.0,False,Braunschweig,23.87
45059,central_heating,False,True,1.65,1976.0,False,False,50.59,refurbished,unknown,unknown,True,ground_floor,1309,2.0,86.8,0.0,False,Dresden,25.295
109706,central_heating,False,True,1.92,1983.0,False,True,70.3,refurbished,unknown,unknown,False,apartment,38820,3.0,73.6,6.0,False,Harz_Kreis,23.433333333333334
192821,central_heating,False,False,4.41,1968.0,False,False,81.0,well_kept,normal,negotiable,False,roof_storey,46145,3.5,132.0,2.0,False,Oberhausen,23.142857142857142
93752,central_heating,False,False,3.85,1961.0,False,True,58.39,unknown,unknown,negotiable,False,apartment,4838,3.0,70.0,2.0,False,Nordsachsen_Kreis,19.463333333333335
13071,central_heating,False,True,1.38,1971.0,False,True,57.9,unknown,unknown,unknown,False,apartment,1257,3.0,98.0,4.0,False,Dresden,19.3
171413,central_heating,False,True,0.58,1997.0,False,True,39.48,well_kept,normal,negotiable,False,apartment,9232,1.0,125.0,1.0,False,Mittelsachsen_Kreis,39.48
203945,unknown,False,True,2.66,1979.0,False,True,81.75,unknown,normal,unknown,True,unknown,7546,3.0,104.0,1.0,False,Gera,27.25
70042,central_heating,False,False,10.27,1900.0,True,True,42.74,refurbished,unknown,unknown,False,apartment,10247,1.0,125.8,3.0,False,Berlin,42.74
8221,floor_heating,True,True,5.01,2019.0,True,True,31.09,first_time_use,sophisticated,no,True,apartment,81737,1.0,55.5,2.0,True,München,31.09
79762,central_heating,False,True,4.62,1996.0,True,True,54.2,well_kept,normal,negotiable,False,apartment,23879,2.0,69.0,1.0,False,Herzogtum_Lauenburg_Kreis,27.1
77333,central_heating,False,True,0.0,1996.0,False,True,51.9,well_kept,normal,negotiable,True,ground_floor,9113,2.0,41.0,0.0,False,Chemnitz,25.95
202342,unknown,False,True,2.39,1986.0,False,True,63.97,fully_renovated,normal,unknown,True,apartment,39130,3.0,100.0,1.0,False,Magdeburg,21.323333333333334
61340,self_contained_central_heating,False,True,3.25,1954.0,False,True,74.0,fully_renovated,normal,negotiable,False,apartment,47139,3.0,137.8,1.0,False,Duisburg,24.666666666666668
110500,central_heating,False,True,3.26,1997.0,True,True,38.0,mint_condition,sophisticated,negotiable,False,apartment,42107,2.0,57.3,3.0,False,Wuppertal,19.0
172209,self_contained_central_heating,False,True,4.48,1955.0,True,False,86.0,fully_renovated,sophisticated,unknown,False,ground_floor,60325,2.0,76.8,0.0,False,Frankfurt_am_Main,43.0
240531,self_contained_central_heating,False,False,2.11,1931.0,False,True,71.0,fully_renovated,unknown,unknown,False,apartment,44651,2.5,103.0,1.0,False,Herne,28.4
189800,district_heating,False,True,2.69,1997.0,False,True,58.0,well_kept,normal,negotiable,True,ground_floor,47829,2.0,72.2,0.0,True,Krefeld,29.0
54455,central_heating,False,False,5.32,1980.0,False,True,27.0,well_kept,normal,no,False,apartment,53111,1.0,174.0,3.0,False,Bonn,27.0
86397,central_heating,False,True,1.89,1999.0,False,True,59.92,first_time_use_after_refurbishment,normal,negotiable,False,raised_ground_floor,6333,3.0,149.3,1.0,True,Mansfeld_Südharz_Kreis,19.973333333333333
124934,gas_heating,False,False,4.39,1930.0,False,False,63.53,first_time_use_after_refurbishment,sophisticated,negotiable,False,apartment,4229,2.0,176.79,1.0,True,Leipzig,31.765
263182,self_contained_central_heating,False,True,4.44,1960.0,False,True,58.0,refurbished,normal,no,False,roof_storey,51063,3.0,179.6,4.0,False,Köln,19.333333333333332
36964,central_heating,False,True,6.6,1995.0,False,True,72.0,well_kept,sophisticated,unknown,False,ground_floor,74389,2.0,122.0,0.0,False,Heilbronn_Kreis,36.0
142132,central_heating,False,False,4.13,1994.0,True,False,25.0,mint_condition,normal,unknown,True,apartment,44894,1.0,86.0,3.0,True,Bochum,25.0
209888,central_heating,False,True,2.0,1900.0,False,True,84.85,well_kept,normal,negotiable,False,maisonette,9119,3.0,119.71,3.0,True,Chemnitz,28.28333333333333
27967,central_heating,False,False,0.0,1976.0,False,True,24.78,refurbished,normal,unknown,False,apartment,1662,1.0,65.0,5.0,True,Meißen_Kreis,24.78
173214,central_heating,False,True,3.05,1989.0,True,True,70.0,well_kept,sophisticated,unknown,False,apartment,84069,3.0,149.0,1.0,False,Regensburg_Kreis,23.333333333333332
56342,central_heating,False,False,0.21,1907.0,False,True,64.61,refurbished,sophisticated,negotiable,False,ground_floor,9130,2.0,59.0,0.0,False,Chemnitz,32.305
21341,central_heating,False,False,4.08,1977.0,False,False,61.69,unknown,simple,unknown,False,apartment,33184,2.0,120.6,3.0,False,Paderborn_Kreis,30.845
12169,gas_heating,False,True,3.23,1898.0,False,True,82.0,first_time_use_after_refurbishment,sophisticated,yes,False,roof_storey,6110,2.0,104.0,3.0,True,Halle_Saale,41.0
205258,central_heating,False,False,4.01,1925.0,True,False,30.0,well_kept,normal,no,False,apartment,68169,1.0,199.0,3.0,True,Mannheim,30.0
132845,district_heating,False,True,5.17,2008.0,True,True,75.9,mint_condition,sophisticated,negotiable,True,apartment,60486,2.0,70.0,6.0,False,Frankfurt_am_Main,37.95
13888,unknown,True,True,5.24,2018.0,False,False,128.0,unknown,unknown,unknown,True,unknown,81245,4.0,35.0,4.0,True,München,32.0
22449,floor_heating,True,True,4.64,2019.0,False,True,137.0,first_time_use,luxury,no,True,apartment,60598,4.0,72.5,1.0,False,Frankfurt_am_Main,34.25
114694,gas_heating,False,True,2.5,1977.0,False,False,54.52,well_kept,unknown,unknown,False,apartment,21365,2.0,149.7,1.0,False,Lüneburg_Kreis,27.26
18260,central_heating,False,True,4.76,1900.0,False,False,81.25,first_time_use_after_refurbishment,sophisticated,negotiable,False,roof_storey,4129,2.0,134.8,4.0,False,Leipzig,40.625
159997,central_heating,False,True,3.36,1966.0,False,True,81.86,well_kept,normal,negotiable,False,ground_floor,47805,3.0,181.2,0.0,True,Krefeld,27.286666666666665
50728,unknown,False,True,3.25,1953.0,False,False,60.8,unknown,unknown,unknown,False,unknown,47055,3.0,120.6,0.0,False,Duisburg,20.266666666666666
15048,floor_heating,True,True,5.06,2018.0,False,True,130.0,mint_condition,sophisticated,unknown,True,apartment,74676,4.0,104.0,1.0,True,Hohenlohekreis,32.5
100519,central_heating,False,True,1.27,1951.0,False,True,46.0,fully_renovated,unknown,yes,False,unknown,9633,2.0,115.5,1.0,True,Mittelsachsen_Kreis,23.0
176011,central_heating,False,True,1.36,1913.0,False,True,112.51,mint_condition,sophisticated,unknown,True,ground_floor,6484,3.0,86.2,0.0,False,Harz_Kreis,37.50333333333334
98143,gas_heating,False,False,0.74,1935.0,False,False,67.7,well_kept,normal,negotiable,False,apartment,39387,2.0,157.0,2.0,False,Börde_Kreis,33.85
47305,gas_heating,False,True,4.21,1994.0,True,False,81.0,well_kept,normal,no,False,unknown,53129,2.5,120.3,1.0,False,Bonn,32.4
228613,central_heating,False,True,2.12,1974.0,False,True,91.0,unknown,normal,negotiable,False,apartment,58739,4.0,206.0,2.0,False,Soest_Kreis,22.75
175311,gas_heating,False,True,1.64,1995.0,False,True,92.0,fully_renovated,sophisticated,negotiable,True,ground_floor,17192,3.0,76.0,0.0,False,Müritz_Kreis,30.666666666666668
129423,unknown,False,True,3.09,1956.0,False,False,59.5,well_kept,unknown,unknown,False,unknown,45475,3.0,114.32,2.0,False,Mülheim_an_der_Ruhr,19.833333333333332
266917,central_heating,False,True,2.9,1995.0,False,False,84.94,unknown,unknown,unknown,False,apartment,45479,3.0,119.0,1.0,False,Mülheim_an_der_Ruhr,28.313333333333333
17995,central_heating,False,True,4.45,1928.0,True,True,100.0,unknown,unknown,unknown,False,apartment,21029,3.0,188.4,1.0,False,Hamburg,33.333333333333336
255717,combined_heat_and_power_plant,False,True,4.79,2013.0,True,True,88.83,fully_renovated,sophisticated,unknown,True,apartment,40472,3.0,78.1,4.0,False,Düsseldorf,29.61
88538,wood_pellet_heating,False,False,2.33,2017.0,True,False,30.07,well_kept,sophisticated,negotiable,False,roof_storey,1097,1.0,165.8,2.0,False,Dresden,30.07
87211,central_heating,False,True,0.94,1969.0,False,True,61.15,refurbished,normal,negotiable,False,apartment,39110,3.0,65.2,3.0,False,Magdeburg,20.383333333333333
69402,central_heating,False,False,7.22,1956.0,False,False,180.0,unknown,sophisticated,unknown,False,roof_storey,81549,6.0,102.0,8.0,False,München,30.0
62118,central_heating,False,True,4.14,1965.0,False,False,65.0,fully_renovated,unknown,no,False,apartment,22880,3.0,158.7,1.0,False,Pinneberg_Kreis,21.666666666666668
212310,unknown,False,False,1.41,1960.0,False,False,57.3,unknown,unknown,unknown,False,unknown,98544,3.0,126.3,1.0,False,Schmalkalden_Meiningen_Kreis,19.099999999999998
151084,central_heating,False,True,2.24,1973.0,False,True,60.99,unknown,unknown,unknown,False,apartment,45899,2.0,167.0,2.0,False,Gelsenkirchen,30.495
75527,central_heating,False,True,3.57,1971.0,False,True,65.58,first_time_use_after_refurbishment,normal,negotiable,False,apartment,26409,3.0,154.7,2.0,True,Wittmund_Kreis,21.86
24804,district_heating,False,True,5.47,1960.0,True,True,68.0,first_time_use_after_refurbishment,sophisticated,yes,False,unknown,20459,3.0,94.0,3.0,False,Hamburg,22.666666666666668
100167,central_heating,False,False,4.47,1969.0,True,True,32.0,fully_renovated,unknown,no,False,roof_storey,55270,1.0,145.0,0.0,True,Mainz_Bingen_Kreis,32.0
217061,central_heating,False,False,0.74,1958.0,False,True,66.24,refurbished,unknown,unknown,False,apartment,1587,3.0,98.0,1.0,False,Meißen_Kreis,22.08
209060,combined_heat_and_power_plant,False,True,1.32,1930.0,False,True,62.08,refurbished,normal,negotiable,False,unknown,1157,2.0,92.0,2.0,False,Dresden,31.04
179425,self_contained_central_heating,False,False,1.64,1905.0,False,True,105.0,fully_renovated,normal,negotiable,False,apartment,41236,3.0,187.8,1.0,False,Mönchengladbach,35.0
230188,self_contained_central_heating,False,True,3.92,1950.0,False,False,61.46,fully_renovated,sophisticated,unknown,False,apartment,44143,2.0,160.1,1.0,True,Dortmund,30.73
189476,central_heating,False,True,0.19,1996.0,True,True,60.15,well_kept,normal,negotiable,True,unknown,9125,2.0,105.3,1.0,False,Chemnitz,30.075
85674,central_heating,False,True,2.3,1984.0,False,True,100.0,unknown,unknown,unknown,False,unknown,94269,3.0,129.4,1.0,False,Regen_Kreis,33.333333333333336
147617,central_heating,False,True,5.32,1969.0,False,True,80.0,unknown,normal,negotiable,False,unknown,63303,3.0,68.6,3.0,False,Offenbach_Kreis,26.666666666666668
118809,district_heating,False,False,0.52,1977.0,False,True,71.84,well_kept,unknown,yes,False,apartment,99444,4.0,91.9,2.0,False,Weimarer_Land_Kreis,17.96
202523,unknown,False,True,8.38,1900.0,False,False,87.0,unknown,unknown,unknown,False,ground_floor,10318,3.0,98.63,1.0,False,Berlin,29.0
147032,central_heating,False,False,5.27,1970.0,True,False,60.44,unknown,unknown,unknown,True,apartment,90762,2.5,146.5,3.0,False,Fürth,24.176
6385,central_heating,False,False,3.02,1928.0,True,False,57.0,well_kept,normal,negotiable,False,ground_floor,9430,2.5,44.86,0.0,True,Erzgebirgskreis,22.8
111741,gas_heating,False,True,4.07,1957.0,False,True,56.53,well_kept,unknown,unknown,False,apartment,36396,3.0,202.4,1.0,False,Main_Kinzig_Kreis,18.843333333333334
90025,district_heating,False,False,1.55,1980.0,False,True,72.0,refurbished,unknown,negotiable,False,apartment,2763,3.0,76.0,4.0,False,Görlitz_Kreis,24.0
228978,central_heating,False,True,2.99,2004.0,False,True,90.0,well_kept,sophisticated,negotiable,False,apartment,35418,3.0,78.0,1.0,False,Gießen_Kreis,30.0
97022,central_heating,False,False,1.22,1963.0,False,True,58.0,refurbished,normal,negotiable,False,apartment,9518,3.0,93.0,2.0,True,Erzgebirgskreis,19.333333333333332
50850,central_heating,False,True,5.56,2003.0,True,False,110.0,unknown,unknown,no,False,unknown,86444,2.0,59.0,1.0,False,Aichach_Friedberg_Kreis,55.0
205254,central_heating,False,True,3.58,2014.0,True,True,80.0,mint_condition,sophisticated,no,True,ground_floor,32756,3.0,70.0,0.0,False,Lippe_Kreis,26.666666666666668
204863,combined_heat_and_power_plant,False,True,3.64,2015.0,True,True,138.0,mint_condition,sophisticated,negotiable,True,ground_floor,40489,4.0,51.8,0.0,True,Düsseldorf,34.5
91926,central_heating,False,True,3.23,1928.0,False,True,68.61,well_kept,sophisticated,negotiable,False,unknown,6110,3.0,119.0,2.0,False,Halle_Saale,22.87
222214,unknown,False,True,2.67,1900.0,True,True,86.1,refurbished,normal,unknown,False,unknown,1307,3.0,94.0,3.0,False,Dresden,28.7
192560,central_heating,False,False,3.05,1963.0,False,True,55.0,well_kept,normal,negotiable,False,roof_storey,47829,2.0,156.0,2.0,False,Krefeld,27.5
181022,unknown,False,True,0.54,1998.0,False,True,81.09,unknown,unknown,unknown,False,apartment,9112,3.0,130.0,1.0,False,Chemnitz,27.03
223688,district_heating,False,False,2.04,1977.0,False,True,40.0,mint_condition,normal,yes,False,apartment,9119,2.0,177.2,4.0,False,Chemnitz,20.0
55707,oil_heating,False,True,2.64,1972.0,False,True,70.84,fully_renovated,normal,unknown,True,apartment,42369,3.0,95.2,3.0,False,Wuppertal,23.613333333333333
41150,central_heating,False,True,7.59,1990.0,False,True,116.97,well_kept,normal,negotiable,False,apartment,10827,3.0,126.0,2.0,False,Berlin,38.99
90136,central_heating,False,True,1.9,1997.0,False,True,79.0,fully_renovated,unknown,no,True,apartment,1109,3.0,64.9,1.0,True,Dresden,26.333333333333332
123765,gas_heating,False,True,7.59,1973.0,False,False,62.4,refurbished,unknown,unknown,True,other,13589,2.0,166.2,1.0,False,Berlin,31.2
227982,central_heating,True,True,3.44,2019.0,False,True,99.0,first_time_use,sophisticated,unknown,True,apartment,46147,3.0,70.5,1.0,False,Oberhausen,33.0
16952,floor_heating,False,True,6.61,2015.0,True,True,97.0,first_time_use,sophisticated,unknown,True,maisonette,22765,3.0,42.7,0.0,False,Hamburg,32.333333333333336
46337,district_heating,False,True,2.0,1984.0,False,True,49.0,fully_renovated,unknown,unknown,False,apartment,4720,2.0,70.2,4.0,False,Mittelsachsen_Kreis,24.5
35709,central_heating,False,True,7.06,1991.0,False,True,79.0,well_kept,sophisticated,no,False,apartment,49078,3.0,88.9,1.0,False,Osnabrück,26.333333333333332
43118,unknown,False,True,1.93,1976.0,False,False,57.7,unknown,unknown,unknown,True,unknown,2625,3.0,79.0,4.0,False,Bautzen_Kreis,19.233333333333334
48482,district_heating,False,True,2.35,1968.0,False,True,61.0,refurbished,unknown,negotiable,False,apartment,2943,3.0,83.0,2.0,False,Görlitz_Kreis,20.333333333333332
95594,central_heating,False,True,3.08,1994.0,True,True,65.0,modernized,normal,unknown,False,apartment,47057,3.0,85.0,1.0,True,Duisburg,21.666666666666668
27749,central_heating,False,True,3.85,1968.0,False,False,70.14,well_kept,normal,negotiable,True,unknown,6124,4.0,152.9,6.0,False,Halle_Saale,17.535
92400,central_heating,False,False,4.84,1966.0,True,True,25.0,refurbished,sophisticated,negotiable,True,apartment,4105,1.0,90.0,8.0,False,Leipzig,25.0
124014,central_heating,False,True,4.23,1960.0,True,True,74.78,fully_renovated,normal,unknown,False,apartment,21073,4.0,99.0,3.0,False,Hamburg,18.695
231098,central_heating,False,True,3.8,1983.0,False,True,78.0,unknown,sophisticated,unknown,False,other,41564,3.0,89.0,2.0,False,Neuss_Rhein_Kreis,26.0
244007,district_heating,False,True,7.41,1983.0,False,True,40.98,refurbished,unknown,unknown,False,ground_floor,14478,2.0,86.14,0.0,False,Potsdam,20.49
233055,district_heating,False,True,2.57,1978.0,False,False,69.56,refurbished,unknown,unknown,False,apartment,19063,3.0,76.1,3.0,False,Schwerin,23.186666666666667
255353,central_heating,False,True,5.4,1969.0,False,False,42.0,first_time_use,unknown,negotiable,False,apartment,22177,1.0,100.0,2.0,False,Hamburg,42.0
58343,district_heating,False,False,0.0,1978.0,False,True,47.0,modernized,unknown,negotiable,True,apartment,6842,2.0,131.0,7.0,False,Dessau_Roßlau,23.5
158239,gas_heating,True,True,4.83,2019.0,True,True,67.52,first_time_use,sophisticated,unknown,True,apartment,29223,2.0,17.0,2.0,False,Celle_Kreis,33.76
258228,district_heating,False,True,0.0,1975.0,False,False,76.11,modernized,unknown,unknown,False,unknown,17036,4.0,115.4,3.0,False,Neubrandenburg,19.0275
130968,self_contained_central_heating,False,False,3.23,1955.0,False,True,98.2,first_time_use_after_refurbishment,sophisticated,negotiable,False,apartment,42285,4.0,141.0,2.0,False,Wuppertal,24.55
157345,central_heating,False,True,2.41,1974.0,False,True,40.09,well_kept,normal,negotiable,False,apartment,42349,1.0,135.0,0.0,False,Wuppertal,40.09
32516,unknown,False,True,1.55,1975.0,False,False,56.66,unknown,unknown,unknown,False,unknown,39118,3.0,75.0,6.0,False,Magdeburg,18.886666666666667
261437,central_heating,False,False,0.79,1956.0,False,True,62.67,refurbished,normal,unknown,False,unknown,4720,3.0,138.0,2.0,True,Mittelsachsen_Kreis,20.89
244101,central_heating,False,False,2.3,1991.0,False,False,50.0,first_time_use_after_refurbishment,unknown,unknown,False,apartment,1877,2.0,99.6,2.0,False,Bautzen_Kreis,25.0
179457,central_heating,False,False,1.94,1905.0,True,False,29.86,unknown,unknown,unknown,False,ground_floor,8523,1.0,168.22,1.0,False,Plauen,29.86
235568,central_heating,False,True,0.57,1912.0,False,True,69.46,well_kept,unknown,unknown,False,apartment,9125,3.0,144.0,2.0,True,Chemnitz,23.153333333333332
162809,self_contained_central_heating,False,True,1.36,1960.0,False,False,60.5,well_kept,unknown,unknown,False,apartment,37269,3.0,216.4,2.0,False,Werra_Meißner_Kreis,20.166666666666668
197262,central_heating,False,False,4.11,1988.0,False,False,56.59,unknown,unknown,negotiable,False,raised_ground_floor,25566,2.5,177.0,0.0,False,Steinburg_Kreis,22.636000000000003
207291,central_heating,False,False,1.64,1968.0,False,True,152.0,well_kept,normal,negotiable,False,apartment,58256,6.0,140.0,2.0,False,Ennepe_Ruhr_Kreis,25.333333333333332
122693,gas_heating,False,True,7.1,1972.0,True,True,80.0,well_kept,sophisticated,no,True,apartment,25980,3.0,107.6,1.0,False,Nordfriesland_Kreis,26.666666666666668
199899,central_heating,False,False,4.02,1988.0,False,False,60.05,refurbished,unknown,negotiable,False,apartment,4329,3.0,95.3,2.0,False,Leipzig,20.016666666666666
27803,central_heating,False,True,2.17,1968.0,False,False,88.0,well_kept,normal,unknown,False,apartment,52076,3.0,116.2,1.0,False,Aachen,29.333333333333332
